name,gender,nationality,nationalityID,birth
Charlotte Munck,female,Kingdom of Denmark,Q756617,1876
Alenka Šmid,female,Socialist Federal Republic of Yugoslavia,Q83286,1968
Antonija Javornik,female,Austria-Hungary,Q28513,1893
Irena Oman,female,Socialist Federal Republic of Yugoslavia,Q83286,1967
Clara Cattell,female,United Kingdom of Great Britain and Ireland,Q174193,1860
Rosalie Dreyer,female,United Kingdom of Great Britain and Ireland,Q174193,1895
Ume Watanabe,female,Empire of Japan,Q188712,1907
Lilly Lundgren,female,Sweden,Q34,1862
Carmen Zanotto,female,Brazil,Q155,1962
Meta Kehrer,female,Kingdom of the Netherlands,Q29999,1890
Eva Christina Mörner,female,Sweden,Q34,1889
Cécile Dionne,female,Canada,Q16,1934
Katherine Watney,female,United Kingdom of Great Britain and Ireland,Q174193,1870
Mijnoldina Adriana Antoinette Boëseken,female,Kingdom of the Netherlands,Q29999,1825
Nell Hodgson Woodruff,female,United States,Q30,1892
Mary Grace Jorgensen,female,United States,Q30,1902
‘Amelia Afuha’amango Tu’ipulotu,female,Tonga,Q678,1972
Emilie Dormann,female,Switzerland,Q39,1872
Ethel Saxon,female,United Kingdom of Great Britain and Ireland,Q174193,1891
Margaret Trevenen Arnold,female,United Kingdom of Great Britain and Ireland,Q174193,1884
Elisa Serment,female,Switzerland,Q39,1865
Altagracia Calderón,female,Mexico,Q96,1837
Ruth Austin,female,Australia,Q408,1922
Isabel Grenfell Quallo,female,Kingdom of Great Britain,Q161885,1893
Emma Duffin,female,United Kingdom of Great Britain and Ireland,Q174193,1883
Safiye Elbi,female,Ottoman Empire,Q12560,1882
Saint Concordia,female,Ancient Rome,Q1747689,1000
Rosie Lee Tompkins,female,United States,Q30,1936
Marie Aakre,female,Norway,Q20,1947
Jasmin Aasland,female,Norway,Q20,1975
Laila Øygarden,female,Norway,Q20,1947
Princess Mpologoma,female,Uganda,Q1036,1964
Akiko Kurabayashi,female,Japan,Q17,1960
Peggy Pendleton,female,United States,Q30,1946
Isabella Dickson,female,United Kingdom of Great Britain and Ireland,Q174193,1850
Flora Masson,female,United Kingdom of Great Britain and Ireland,Q174193,1857
Maud Cattell,female,United Kingdom,Q145,1857
Idowu Philips,female,Nigeria,Q1033,1942
Irene Rathbone,female,United Kingdom,Q145,1892
Bertha Holt,female,United States,Q30,1904
Martha Loane,female,United Kingdom,Q145,1852
Monica Baly,female,United Kingdom,Q145,1914
Teófila Madroñal Iglesias,female,Spain,Q29,1905
Manuela Espejo,female,Ecuador,Q736,1753
Antonie Zerwer,female,Germany,Q183,1873
Elsie Ott,female,United States,Q30,1913
Mary Threlfall,female,Australia,Q408,1910
Satoe Kamimura,female,Empire of Japan,Q188712,1920
Marta Sibina,female,Spain,Q29,1973
Inui Shinobu,female,Empire of Japan,Q188712,1923
María del Carmen Maura y Herrera,female,Spain,Q29,1905
Suzanne Pereyra,female,France,Q142,1883
Lyyli Swan,female,Finland,Q33,1872
Marine Petrossian,female,Republic of Artsakh,Q244165,1974
Gayane Arustamian,female,Republic of Artsakh,Q244165,1963
Maret Järv,female,Estonia,Q191,1951
Janet Tyler,female,Australia,Q408,1933
Andrea Saldaña,female,Mexico,Q96,1944
Maria Caulfield,female,United Kingdom,Q145,1973
Claire Fraser,female,England,Q21,1918
Laura Forster,female,Australia,Q408,1858
Patricia Rowe,female,United States,Q30,1926
Ijeoma Afuke,female,Nigeria,Q1033,1984
Marjorie P. Tabechian,female,United States,Q30,1934
Tessa Witteman,female,Kingdom of the Netherlands,Q29999,1988
Charlotte S. Black,female,Canada,Q16,1902
Ruby Gordon Peterkin,female,Canada,Q16,1887
Isabel Rilvas,female,Portugal,Q45,1935
Josefa Madrid,female,Chile,Q298,1990
Olive Selden Attride Tattersall,female,United Kingdom of Great Britain and Ireland,Q174193,1890
Jessie Margaret Langham,female,Australia,Q408,1902
Joan Stevenson Abbott,female,Australia,Q408,1899
Agnes Helen Morgan,female,Australia,Q408,1883
Riet Van Cleuvenbergen,female,Belgium,Q31,1948
Veerle Declercq,female,Belgium,Q31,1951
Rosette Peschaud,female,France,Q142,1920
Agnes Jessie (Addie) Bennett,female,Australia,Q408,1880
Amelia Lucy Wayn,female,Australia,Q408,1862
Anne Greene,female,Australia,Q408,1884
Annie Lynch,female,Australia,Q408,1870
Beryl Emma Burbridge,female,Australia,Q408,1902
Kathleen Hope Barnes,female,Australia,Q408,1909
Kathleen Patricia (Kath) Bonnin,female,Australia,Q408,1911
Mabel Mary McCutcheon,female,Australia,Q408,1886
Margaret Dorothy Edis,female,Australia,Q408,1890
Margaret Frances Looker,female,Australia,Q408,1910
Christense Sorensen,female,Australia,Q408,1885
Clara Winifred Howie,female,Australia,Q408,1881
Clare Deacon,female,Australia,Q408,1891
Martha Sarah Bidmead,female,United Kingdom of Great Britain and Ireland,Q174193,1862
Mary Agnes McCarthy,female,Australia,Q408,1903
Léonie Chaptal,female,France,Q142,1872
Philomena Lee,female,Ireland,Q27,1933
Rebecca W. Rimel,female,United States,Q30,1951
Brenda Wilson,female,United Kingdom,Q145,1959
Tatyana Aksakova-Sievers,female,Russian Empire,Q34266,1892
Rose Schwarz,female,Germany,Q183,1935
Constance Mabel Keys,female,Australia,Q408,1886
Mary May Scollen,female,Australia,Q408,1887
Muriel Conomie Stanley,female,Australia,Q408,1918
Dora Isabel Baudinet,female,Australia,Q408,1883
Doris Bardsley,female,United Kingdom,Q145,1895
Doris Regina Booth,female,Australia,Q408,1895
Norah Margaret Martin,female,Australia,Q408,1888
Patricia Violet Slater,female,Australia,Q408,1918
Edith Hughes-Jones,female,Australia,Q408,1905
Edna Mary Anna Jane Shaw,female,Australia,Q408,1891
Hélène Leune,female,France,Q142,1890
Maria Antònia Simó i Andreu,female,Spain,Q29,1915
Honnor Morten,female,United Kingdom of Great Britain and Ireland,Q174193,1861
Eleanor Krohn Herrmann,female,United States,Q30,1935
Ingeborg Steen-Hansen,female,Norway,Q20,1885
Märta Palm,female,Sweden,Q34,1892
Carole LaFavor,other,United States,Q30,1948
Celina Alejandra Esteban,female,Argentina,Q414,1984
Fernanda Falcao,female,Brazil,Q155,1991
Marie-Andrée Schwindenhammer,female,France,Q142,1909
Carmen García de Merlo,female,Spain,Q29,1962
Done P. Dabale,male,Nigeria,Q1033,1949
Charles Hertel,male,Kingdom of the Netherlands,Q29999,1953
Niels Högel,male,Germany,Q183,1976
Cam Westhead,male,Canada,Q16,1977
Nicolás González Casares,male,Spain,Q29,1972
José Jeremias Montero,male,Spain,Q29,1892
Rodrigo García Rey,male,Spain,Q29,1893
Lajos Rig,male,Hungary,Q28,1974
Vito Bellafiore,male,Italy,Q38,1929
Eric C. Bauman,male,United States,Q30,1958
Curt M. Genewein,male,Germany,Q183,1921
Lenny Jacobson,male,United States,Q30,1974
Donald MacInnes,male,United Kingdom,Q145,1923
Thomas Widera,male,Germany,Q183,1958
Manfred Vasold,male,Germany,Q183,1943
Jens Dräger,male,German Democratic Republic,Q16957,1966
Horst-Peter Wolff,male,Germany,Q183,1934
Egon Christian Leitner,male,Austria,Q40,1961
Yoet Michel Ramos Cordero,male,Cuba,Q241,1977
Ángel Ansareo Grandas,male,Spain,Q29,1912
José Cao Cortiñas,male,Spain,Q29,1909
Cesáreo Briones Varela,male,Spain,Q29,1904
Mark Pearson,male,Australia,Q408,1959
Bjørn Sverre Birkeland,male,Norway,Q20,1964
Donald Suelto,male,United Kingdom,Q145,1968
Michael Allieu,male,United Kingdom,Q145,1964
Shirley W. Wynne,male,United States,Q30,1882
Tom Omaña Luna Jr.,male,United States,Q30,1957
Atle Lien Jenssen,male,Norway,Q20,1956
Jerry Alford,male,United States,Q30,1960
Jun'ichi Shimizu,male,Japan,Q17,1973
Cecilio Eseverri Chaverri,male,Spain,Q29,1930
Kious Kelly,male,United States,Q30,1971
Daniel Thollin,male,Sweden,Q34,1981
Joe Kelly,male,Australia,Q408,1970
Johannes Eines,male,Norway,Q20,1948
Masahiro Ishida,male,Japan,Q17,1967
Ruben Muñoz Jr.,male,United Kingdom,Q145,1971
Gilbert Barnedo,male,United Kingdom,Q145,1971
John Alagos,male,United Kingdom,Q145,1996
Amor Padilla Gatinao,male,United Kingdom,Q145,1969
Gareth Roberts,male,United Kingdom,Q145,1954
Noel Sinkiat,male,United States,Q30,1955
Jørgen Hansen-Nord,male,Kingdom of Denmark,Q756617,1954
John Hannigan,male,Ireland,Q27,1939
Julio Sanz Martín,male,Spain,Q29,1901
Braz Benedito Arcanjo Filho,male,Brazil,Q155,1960
Rodrigo Pereira Costa,male,Brazil,Q155,1976
Alan Feitosa Simplício,male,Brazil,Q155,1978
Edivaldo José de Souza,male,Brazil,Q155,1974
Claudecir Rodrigues Martins,male,Brazil,Q155,1966
Erinson Mercatelli,male,Brazil,Q155,1960
Rubens Fenandes da Silva,male,Brazil,Q155,1968
Ivonise Nascimento Santos,male,Brazil,Q155,1982
Jackson Luis dos Santos,male,Brazil,Q155,1977
Joao Pereira de Souza,male,Brazil,Q155,1977
Alexandre Florencio Dias,male,Brazil,Q155,1976
Junior Cesar Vicente,male,Brazil,Q155,1977
Aristides Jacinto Bruschi,male,Brazil,Q155,1977
Glaby Carvalho de Andrade,male,Brazil,Q155,1960
José Alexandre Soares,male,Brazil,Q155,1976
Sid Orleans Cruz,male,Brazil,Q155,1969
Mark Hayter,male,United Kingdom,Q145,1963
Pedro de Montenegro,male,Spain,Q29,1663
Samson Abu,male,Ghana,Q117,1969
Joseph Appiah Boateng,male,Ghana,Q117,1975
Romeo Montenegro,male,Philippines,Q928,1974
Xosé Manuel Pérez Bouza,male,Spain,Q29,1970
Serafín Varela Platero,male,Spain,Q29,1909
Ramiro Pérez Freijo,male,Spain,Q29,1962
Bernardino de Obregón,male,Spain,Q29,1540
Lars Berrum,male,Norway,Q20,1986
Gábor Havasi,male,Hungary,Q28,1987
Luther Christman,male,United States,Q30,1915
Julien Ménielle,male,France,Q142,1974
Jacques Quatreboeufs,male,France,Q142,1927
Damian Lima Calu,male,Brazil,Q155,1986
Evandro Cesco,male,Brazil,Q155,1980
Vilmar Emilio Heming,male,Brazil,Q155,1976
Evilasio Roque Ramos,male,Brazil,Q155,1968
Kyrre Sæther,male,Norway,Q20,1961
John D. Thompson,male,United States,Q30,1917
Miroslav Šimáček,male,Czechoslovakia,Q33946,1951
Death of Mohammed Sobhi al-Judeili,male,State of Palestine,Q219060,1983
Harriet Bailey,male,United States,Q30,1875
Richard Boddeus,male,Kingdom of the Netherlands,Q29999,1973
Flemming Møller Mortensen,male,Kingdom of Denmark,Q756617,1963
John Szczerbanik,male,Australia,Q408,1957
Mark Burton,male,Australia,Q408,1956
Julio Álvarez Núñez,male,Spain,Q29,1957
José Antonio Vázquez García,male,Spain,Q29,1955
Arturo Grandal Vaqueiro,male,Spain,Q29,1944
Jacob Leendert Bruijn,male,Kingdom of the Netherlands,Q29999,1880
Donald T. Barry,male,United States,Q30,1928
Nana Ayew Afriye,male,Ghana,Q117,1978
Halvor Fossum Lauritzsen,male,Norway,Q20,1959
Bård Nannestad,male,Norway,Q20,1967
Bjørn Myrer Lund,male,Norway,Q20,1952
Per Roth,male,Norway,Q20,1914
Bruno Münsterberg,male,Germany,Q183,2000
Igor Ostachowicz,male,Poland,Q36,1968
Yasuo Noguchi,male,Japan,Q17,1958
Waldemar Zboralski,male,Poland,Q36,1960
Tom Willmott,male,United States,Q30,1960
Tom Reynolds,male,United Kingdom,Q145,1971
Tom Quinn,male,United Kingdom,Q145,2000
Perfecto Abelairas Castro,male,Spain,Q29,1907
Vincent Lambert,male,France,Q142,1976
Xosé Antón Fernández,male,Spain,Q29,1974
Álvaro Augusto Matos Almeida,male,Portugal,Q45,1956
Adelson dos Reis Matias,male,Brazil,Q155,1977
Kempes Neville Simoes Rosa,male,Brazil,Q155,1982
Jailson Correa Simplício,male,Brazil,Q155,1982
Edilson Medeiros de Freitas,male,Brazil,Q155,1965
Adriano Andrade Silva,male,Brazil,Q155,1984
William Francis Melchert-Dinkel,male,United States,Q30,1962
Will Wikle,male,United States,Q30,1978
Nurse Ide,male,Japan,Q17,1965
Ronald Paul Bucca,male,United States,Q30,1954
Thomas Graham Balfour,male,United Kingdom of Great Britain and Ireland,Q174193,1813
Terje Olsen,male,Norway,Q20,1951
Ted Maher,male,United States,Q30,1958
Carlos Alexandre das Neves,male,Brazil,Q155,1977
Raimison Antonio de Abreu Santos,male,Brazil,Q155,1981
Tobias Santos Cometti,male,Brazil,Q155,1978
Antonio Bandeira Junior,male,Brazil,Q155,1976
Mark Kurt Nawaane,male,Ghana,Q117,1966
Bernard Okoe Boye,male,Ghana,Q117,1982
Stephen Moss,male,United Kingdom,Q145,1947
David Vallenilla,male,Venezuela,Q717,1995
Sheldon D. Fields,male,United States,Q30,1970
Robert Tiffany,male,United Kingdom,Q145,1942
Richard Wells,male,United Kingdom,Q145,1950
Richard Carmona,male,United States,Q30,1949
Jesús Etayo,male,Spain,Q29,1958
Massimo Cacciapuoti,male,Italy,Q38,1970
Jun Yamamoto,male,Japan,Q17,1974
Lars-Petter Jelsness-Jørgensen,male,Norway,Q20,1975
Hiroshi Sonoda,male,Japan,Q17,1977
Tyler McBeth,male,United States,Q30,1992
Yu Nanba,male,Japan,Q17,1978
Julián Martínez,male,Spain,Q29,1976
Michael Ho,male,Hong Kong,Q8646,1955
Mestre Gabriel,male,Brazil,Q155,1922
Virgilio Fernández del Real,male,Spain,Q29,1918
Stephen Bromhead,male,Australia,Q408,1957
Joseph Kabamba,male,Zambia,Q953,1969
Trond Kleppen,male,Norway,Q20,1946
Paul Genesse,male,United States,Q30,1973
Orville Lynn Majors,male,United States,Q30,1961
Luc Mathieu,male,Canada,Q16,1958
David Foote,male,New Zealand,Q664,1970
Ed LaForge,male,United States,Q30,1935
Pierre Ngayewang,male,French Cameroons,Q1028848,1923
Phillipe Nover,male,United States,Q30,1984
Phil Nurse,male,United Kingdom,Q145,1963
Peter Watt,male,United Kingdom,Q145,1969
Peter Carter,male,United Kingdom,Q145,1949
Wael Younis,male,Israel,Q801,1963
Erna Stocker-Waldhuber,male,Austria,Q40,1933
Débora Santana,male,Brazil,Q155,1977
Nikki Dorakis,male,United Kingdom,Q145,1954
Frank Fuseini Adongo,male,Ghana,Q117,1960
Óscar Diéguez González,male,Spain,Q29,1994
Rinus Spruit,male,Kingdom of the Netherlands,Q29999,1946
Rob Harris,male,United States,Q30,1965
Laurent Dubé,male,Canada,Q16,1926
Rasmus Dedenroth,male,Kingdom of Denmark,Q756617,1984
Victor Afonso,male,Portugal,Q45,1977
Hermann J. Opgen-Rhein,male,Germany,Q183,1961
Carlo Calamandrei,male,Italy,Q38,1939
Khalid Kelly,male,Ireland,Q27,1967
Kevin Gournay,male,United Kingdom,Q145,1946
Teun Toebes,male,Kingdom of the Netherlands,Q29999,1999
Peter One,male,Ivory Coast,Q1008,1956
Tobias Michel,male,Germany,Q183,2000
Wilton Sebastian Kezala,male,Uganda,Q1036,1938
Barros Necaca,male,Portugal,Q45,1914
Luigi Monti,male,Kingdom of Italy,Q172579,1825
Colin Norris,male,United Kingdom,Q145,1976
Richard Angelo,male,United States,Q30,1962
Gérard Meylan,male,France,Q142,1952
Hermann Michel,male,Germany,Q183,1912
Hubert Fermina,male,Kingdom of the Netherlands,Q29999,1948
Abdullah H. Abdur-Razzaq,male,United States,Q30,1931
Ola Morten Græsli,male,Norway,Q20,1980
Kim Leine,male,Norway,Q20,1961
Gilles Kègle,male,Canada,Q16,1942
Gilles Devers,male,France,Q142,1956
Hans-Martin Don,male,Kingdom of the Netherlands,Q29999,1959
Heinrich Matthes,male,Germany,Q183,1902
Olaf Däter,male,Germany,Q183,1969
Abasse Ndione,male,Senegal,Q1041,1946
"Hector MacKenzie, Baron MacKenzie of Culkein",male,United Kingdom,Q145,1940
Billy Halop,male,United States,Q30,1920
Greg Mortenson,male,United States,Q30,1957
Karl Gorath,male,Germany,Q183,1912
Daniel Conahan,male,United States,Q30,1954
Gary M. Heidnik,male,United States,Q30,1943
Hu Wanlin,male,People's Republic of China,Q148,1949
Sean Michaels,male,United States,Q30,1958
Claude Cantini,male,Italy,Q38,1929
Ernst Zierke,male,Germany,Q183,1905
Matt Keeslar,male,United States,Q30,1972
Tordur Niclasen,male,Kingdom of Denmark,Q756617,1950
Arnfinn Nesset,male,Norway,Q20,1936
Ron Wyatt,male,United States,Q30,1933
Petr Zelenka,male,Czech Republic,Q213,1976
Stephan Letter,male,Germany,Q183,1978
Igor Benevenuto,other,Brazil,Q155,1980
Marc Migeon,male,France,Q142,1956
Simón López,male,Spain,Q29,1600
Yasuo Shiraishi,male,Japan,Q17,1958
Klemens Schmidt,male,Germany,Q183,1938
Michael Boßle,male,Germany,Q183,1972
Hubert Kolling,male,Germany,Q183,1960
Jörg Fischer,male,Germany,Q183,1969
Cornelis van Gastel,male,Kingdom of the Netherlands,Q29999,1816
Michel Dennemont,male,France,Q142,1949
Heibei Okamura,male,Japan,Q17,1852
Andrés Fernández,male,Spain,Q29,1600
Jakub Vacek,male,Czech Republic,Q213,1996
Sulaiman Turkman,male,State of Palestine,Q219060,1956
François Leprieur,male,France,Q142,1942
Ian Norman,male,United Kingdom,Q145,1952
Gunnar Lundström,male,Sweden,Q34,1911
Jean-Michel Jacques,male,France,Q142,1968
Domingos Arouca,male,Mozambique,Q1029,1928
Lourents Johannes Lubbers,male,Kingdom of the Netherlands,Q29999,1871
Angelo Autore,male,Italy,Q38,1936
Nicolaas Herfst,male,Kingdom of the Netherlands,Q29999,1886
François Johannes Nicolaas Garnier,male,Kingdom of the Netherlands,Q29999,1856
Bengt Sjöström,male,Sweden,Q34,1946
Gérard Plourde,male,Canada,Q16,1909
Glenn Docherty,male,Australia,Q408,1983
Ger Lynch,male,Ireland,Q27,1958
Justus A. Akinsanya,male,United Kingdom,Q145,1936
Joseph Lee,male,People's Republic of China,Q148,1959
Joseph Fitzgerald,male,Australia,Q408,1887
John Te One Hippolite,male,New Zealand,Q664,1929
Ole Soo,male,Norway,Q20,1982
Mohammad Sharifi moghadam,male,Iran,Q794,1961
Willem Schipper,male,Kingdom of the Netherlands,Q29999,1891
Jim Devine,male,United Kingdom,Q145,1953
George Castledine,male,United Kingdom,Q145,1940
Gary Jones,male,United Kingdom,Q145,1953
Edson Izidoro Guimarães,male,Brazil,Q155,1957
Carlos Antonio Nascimento,male,Brazil,Q155,1957
Barend Aarts,male,Kingdom of the Netherlands,Q29999,1903
Jason Beckford-Ball,male,United Kingdom,Q145,1901
Guillermo Espinosa Rodríguez,male,Cuba,Q241,1901
Abdelaali El Badaoui,male,France,Q142,1983
Albert Wireko Osei,male,Ghana,Q117,1912
Berend Engels,male,Kingdom of the Netherlands,Q29999,1910
Michał Chir,male,Poland,Q36,1910
Marian Chir,male,Poland,Q36,1906
José Luis Martínez Gil,male,Spain,Q29,1943
Chuck Davis,male,United States,Q30,1937
Valkmar Ferreira Lima,male,Brazil,Q155,1966
Pedro Baptistella,male,Brazil,Q155,1916
Pere Egbi,male,United States,Q30,1985
Miguel Jurado Tejada,male,Spain,Q29,1951
Roger Watson,male,United Kingdom,Q145,1955
Lucas Espinosa de Brito,male,Brazil,Q155,1839
John Carroll,male,United States,Q30,1965
Thom Higgins,male,United States,Q30,1950
Markus Hirvonen,male,Finland,Q33,1980
Farid Benyettou,male,France,Q142,1981
Derek Longmuir,male,United Kingdom,Q145,1951
Charles Cullen,male,United States,Q30,1960
Roger Lavenir,male,France,Q142,1924
Carl O. Helvie,male,United States,Q30,1932
Hamad bin Mohammed Al-Lahib,male,Saudi Arabia,Q851,1880
Giancarlo Nanni,male,Italy,Q38,1948
Stephan Rey,male,Switzerland,Q39,1968
Benjamin Geen,male,United Kingdom,Q145,1980
Julien Coquentin,male,France,Q142,1976
Bobbi Campbell,male,United States,Q30,1952
Kees Veldboer,male,Kingdom of the Netherlands,Q29999,1959
Andreas Westerfellhaus,male,Germany,Q183,1956
John Cooke,male,United States,Q30,1965
Carlos Justo Velo,male,Spain,Q29,1911
João Dias,male,Portugal,Q45,1973
Tommie Niessen,male,Kingdom of the Netherlands,Q29999,1991
Simão Mendes,male,Portuguese Guinea,Q2002279,1930
Alberto Hotus,male,Chile,Q298,1929
David Nurse,male,United Kingdom,Q145,1976
Christoph Abderhalden,male,Switzerland,Q39,1954
John of God,male,Kingdom of Portugal,Q45670,1495
Harald Pors Muñiz,male,Norway,Q20,1953
Paul-Émilien Dalpé,male,Canada,Q16,1919
Róbert Antal,male,Hungary,Q28,1921
Anthony J. Carr,male,United Kingdom,Q145,1932
Morten Lang-Ree,male,Norway,Q20,1955
John Jagri Kokpahi,male,Ghana,Q117,1956
Donald Harvey,male,United States,Q30,1952
Hisashi Moriguchi,male,Japan,Q17,1964
Jean-Baptiste Pussin,male,France,Q142,1745
Patrick Hässig,male,Switzerland,Q39,1979
Michael Mak,male,People's Republic of China,Q148,1955
Marc Gricourt,male,France,Q142,1961
Louis-Lucien Boislaville,male,France,Q142,1919
René Stockman,male,Belgium,Q31,1954
Gerhard Fischer,male,Germany,Q183,1921
Abraão José Bueno,male,Brazil,Q155,1977
Christian Flèche,male,France,Q142,1950
Manfred Lucha,male,Germany,Q183,1961
