name,gender,nationality,nationalityID,birth
François Donker Curtius,male,Kingdom of the Netherlands,Q29999,1805
Soedeson Tandra,male,Indonesia,Q252,1963
Julius Jacobus van Meerbeke,male,Kingdom of the Netherlands,Q29999,1827
Bernard Hanlo,male,Kingdom of the Netherlands,Q29999,1829
Marcel Hénaux,male,France,Q142,1909
Vincenzo Donativi,male,Italy,Q38,1962
Clarence Julian Owen,male,United States,Q30,1877
Erich von Schrötter,male,Austria,Q40,1885
Ernst Rothschild,male,Nazi Germany,Q7318,1883
Juan Pedro Afán de Ribera y Rodríguez,male,Spain,Q29,1872
Sergio Rastrelli,male,Italy,Q38,1966
György Marton,male,Hungary,Q28,1767
Charles W. Field,male,United States,Q30,1857
Carlile Bolton-Smith,male,United States,Q30,1902
James C. Denny,male,United States,Q30,1829
Clarence A. Buskirk,male,United States,Q30,1842
Thomas W. Woollen,male,United States,Q30,1830
David Carlotti,male,Kingdom of Sardinia,Q2577303,1823
Austin Barclay Fletcher,male,United States,Q30,1852
Martins Bunkus,male,Latvia,Q211,1980
Samuel Spanien,male,France,Q142,1896
Maruba Sinaga,male,Indonesia,Q252,1981
Chalik Sembiring Pandia,male,Indonesia,Q252,1979
Parulian Sinaga,male,Indonesia,Q252,1970
Alamsyah Hamdani,male,Indonesia,Q252,1957
Romulus Tindaon,male,Indonesia,Q252,1962
Satriawan Guntur Zass,male,Indonesia,Q252,1974
Tongku Solah Hamonangan Daulay,male,Indonesia,Q252,1981
Muhammad Safii Pasaribu,male,Indonesia,Q252,1977
Thomas Dachi,male,Indonesia,Q252,1962
Yulius Laoli,male,Indonesia,Q252,1985
Fadhlan Maulana,male,Indonesia,Q252,1994
Rinaldo Butar Butar,male,Indonesia,Q252,1983
Dana Rinaldy,male,Indonesia,Q252,1981
Muhammad Idris,male,Indonesia,Q252,1975
Rio Darmawan Surbakti,male,Indonesia,Q252,1995
Herman Kojaya Siregar,male,Indonesia,Q252,1963
Naliansyah Emiel Nisya Firmanda Hafrial,male,Indonesia,Q252,1992
Rudi Harmono,male,Indonesia,Q252,1979
Aspardi,male,Indonesia,Q252,1972
Fauzan Zakir,male,Indonesia,Q252,1972
Mardhatillah,male,Indonesia,Q252,1974
Febrianto Akbar Perkasa,male,Indonesia,Q252,1989
Eddy Mujahiddin Aws,male,Indonesia,Q252,1965
Irwan Fahria,male,Indonesia,Q252,1970
Abu Bakar Sidik,male,Indonesia,Q252,1974
Rudianto Manurung,male,Indonesia,Q252,1988
Said Ahmad Kosasi,male,Indonesia,Q252,1979
Fahmi Riau Yanto,male,Indonesia,Q252,1992
Sean Parnell,male,United States,Q30,1962
Günther Beckstein,male,Germany,Q183,1943
Felipe Del Sagrado Corazón De Jesus Calderón hinojosa,male,Mexico,Q96,1962
Ted Stevens,male,United States,Q30,1923
Jalal Talabani,male,Iraq,Q796,1933
Juan Manuel Santos,male,Colombia,Q739,1951
Trent Lott,male,United States,Q30,1941
Edward Akufo-Addo,male,Ghana,Q117,1906
Renato Schifani,male,Italy,Q38,1950
Yuji Yaso,male,Japan,Q17,1969
Henry Morgenthau,male,United States,Q30,1856
John Kufuor,male,Ghana,Q117,1938
John Evans Atta Mills,male,Ghana,Q117,1944
Arator,male,Ancient Rome,Q1747689,500
Antoine Lavoisier,male,French First Republic,Q58296,1743
Edmund Stoiber,male,Germany,Q183,1941
Bruno Kreisky,male,Austria,Q40,1911
Alexander Kerensky,male,Russian Empire,Q34266,1881
John Howard,male,Australia,Q408,1939
Pierre Jaccoud,male,Switzerland,Q39,1905
Ludwig Thoma,male,Germany,Q183,1867
Osvaldo Dorticós,male,Cuba,Q241,1919
George Foster Shepley,male,United States,Q30,1819
Jean Charest,male,Canada,Q16,1958
Mahinda Rajapaksa,male,Sri Lanka,Q854,1945
Elias Boudinot,male,United States,Q30,1740
James Rector,male,United States,Q30,1884
Terry Branstad,male,United States,Q30,1946
Dan Quayle,male,United States,Q30,1947
János Áder,male,Hungary,Q28,1959
Johnson Toribiong,male,Palau,Q695,1946
Roland Freisler,male,Germany,Q183,1893
Roman Giertych,male,Poland,Q36,1971
John Lloyd Stephens,male,United States,Q30,1805
Walter Mondale,male,United States,Q30,1928
Jacques Santer,male,Luxembourg,Q32,1937
Keith Ellison,male,United States,Q30,1963
Hans Heinrich Lammers,male,Germany,Q183,1879
Stavros Dimas,male,Greece,Q41,1941
José García-Margallo y Marfil,male,Spain,Q29,1944
José García Belaúnde,male,Peru,Q419,1948
Władysław Raczkiewicz,male,United Kingdom,Q145,1885
Jan Olszewski,male,Poland,Q36,1930
Georg Michaelis,male,Kingdom of Prussia,Q27306,1857
Viktor Orbán,male,Hungary,Q28,1963
Jean-Claude Juncker,male,Luxembourg,Q32,1954
Otto Graf Lambsdorff,male,Germany,Q183,1926
Neill S. Brown,male,United States,Q30,1810
Ole von Beust,male,Germany,Q183,1955
Warren Rudman,male,United States,Q30,1930
Alexander Kluge,male,Germany,Q183,1932
José Antonio Primo de Rivera,male,Spain,Q29,1903
Franz Josef Jung,male,Germany,Q183,1949
Ali Bongo Ondimba,male,Gabon,Q1000,1959
Murray McCully,male,New Zealand,Q664,1953
S. M. Krishna,male,India,Q668,1932
Ronald Pofalla,male,Germany,Q183,1959
Norbert Röttgen,male,Germany,Q183,1965
Walter Schellenberg,male,Germany,Q183,1910
Ralph Gonsalves,male,Saint Vincent and the Grenadines,Q757,1946
Cole Turner,male,United States,Q30,1885
Werner Best,male,Nazi Germany,Q7318,1903
Gerhard Schröder,male,Germany,Q183,1910
Fabian von Schlabrendorff,male,Germany,Q183,1907
Victor Ponta,male,Romania,Q218,1972
Otto Gessler,male,Germany,Q183,1875
Roland Koch,male,Germany,Q183,1958
Alexandru Marghiloman,male,Romania,Q218,1854
Muhammad Mumuni,male,Ghana,Q117,1949
Wilfred Elrington,male,Belize,Q242,2000
Gustav Ritter von Kahr,male,Germany,Q183,1862
Titus Corlățean,male,Romania,Q218,1968
Bruno Rodríguez Parrilla,male,Cuba,Q241,1958
Dean Barrow,male,Belize,Q242,1951
Otto Schily,male,Germany,Q183,1932
Luz Long,male,German Reich,Q1206012,1913
Friedrich Boie,male,Kingdom of Prussia,Q27306,1789
Uwe Barschel,male,Germany,Q183,1944
Jean-Pierre Raffarin,male,France,Q142,1948
János Martonyi,male,Hungary,Q28,1944
Jaime Bermúdez,male,Colombia,Q739,1966
Mundia Sikatana,male,Zambia,Q953,1938
Elvin Nimrod,male,United States,Q30,1943
Sam Kutesa,male,Uganda,Q1036,1949
Amama Mbabazi,male,Uganda,Q1036,1949
Günther Oettinger,male,Germany,Q183,1953
Guido Westerwelle,male,Germany,Q183,1961
Przemysław Rosati,male,Poland,Q36,1982
Manuel Almeida Segura,male,Spain,Q29,1914
Robert E. Monaghan,male,United States,Q30,1822
Miklós Tizedy,male,Hungary,Q28,1819
Maurice O'Brien,male,New Zealand,Q664,1929
Bob Edgley,male,New Zealand,Q664,1914
Bill Shires,male,New Zealand,Q664,1926
Stewart Lusk,male,New Zealand,Q664,1918
Don Inglis,male,New Zealand,Q664,1929
Henry S. Magraw,male,United States,Q30,1815
Teodor Marinescu,male,Romania,Q218,1922
Zoltán Horváth,male,Hungary,Q28,1880
Jeremiah Dodge,male,United States,Q30,1809
Édouard Robert,male,France,Q142,1833
Finis Smith,male,United States,Q30,1926
John Marks Moore,male,United States,Q30,1853
"Abū al-Ḥasan, Saʿīd",male,Syria,Q858,1912
Alexander Bliss,male,United States,Q30,1792
Manuel Enríquez Barrios,male,Spain,Q29,1877
Denshirō Kitajima,male,Japan,Q17,1863
Ervin Szabó,male,Hungary,Q28,1973
Franz Caruso,male,Italy,Q38,1959
Bennett E. Siegelstein,male,United States,Q30,1880
Myer S. Isaacs,male,United States,Q30,1841
Abraham Harawitz,male,United States,Q30,1879
Louis D. Gibbs,male,United States,Q30,1880
Damaso Bustelli,male,Kingdom of Italy,Q172579,1836
Victor Henry Rothschild II,male,United States,Q30,1908
Krzysztof Wojczal,male,Poland,Q36,1984
Franklin A. Paddock,male,United States,Q30,1827
Jorge Strecht Ribeiro,male,Portugal,Q45,1943
Jean Zorobabel Aublet de Maubuy,male,France,Q142,1730
William Hallam Tuck,male,United States,Q30,1808
Francesco Vaccaro,male,Italy,Q38,1900
Jules Oswald Duchesneau,male,Canada,Q16,1932
Richard McConomy,male,Canada,Q16,1944
Pierre Fournier,male,Canada,Q16,1944
Rubo Kikerpill,male,Estonia,Q191,1955
Abhijit Gangopadhyay,male,India,Q668,1962
Luigi Lombardo,male,Italy,Q38,1956
Louis-Charles Bélanger,male,Canada,Q16,1840
Charles Pelham Curtis III,male,United States,Q30,1860
Elmer Ellsworth Mitchell,male,United States,Q30,1863
Willy Hauser-Montag,male,Switzerland,Q39,1877
Kiiza Eron,male,Uganda,Q1036,1983
Andrés Millán,male,Spain,Q29,1996
St. Clair McKelway,male,United States,Q30,1845
Charles M. Deaton,male,United States,Q30,1931
Sang Pu,male,People's Republic of China,Q148,1975
Felipe Gómez Acebo,male,Spain,Q29,1800
Nicola Tabassi,male,Italy,Q38,1880
John Henry Albin,male,United States,Q30,1843
Agenor de Sena,male,Brazil,Q155,1886
P. A. Valentiner,male,Kingdom of Denmark,Q756617,1875
Shlomo Elkayam,male,Israel,Q801,1912
Victor Rodriguez,male,Philippines,Q928,1973
D. Smith Talbot,male,United States,Q30,1841
Elisha C. Barlow,male,United States,Q30,1888
António Augusto Pires de Lima,male,Portugal,Q45,1880
Francisco Manuel Pereira Coelho,male,Portugal,Q45,1882
Charles Foster,male,United States,Q30,1819
David Hemingson,male,United States,Q30,1964
Peter Mbah,male,Nigeria,Q1033,1972
Alcides Strecht Monteiro,male,Portugal,Q45,1910
Achille Serpieri,male,Kingdom of Italy,Q172579,1828
Nicola Buracchio,male,Italy,Q38,1929
Harry W. Blair,male,United States,Q30,1877
Dallett Hemphill Wilson,male,United States,Q30,1879
Henry Patterson Blair,male,United States,Q30,1867
Enrique Viloria Vera,male,Venezuela,Q717,1950
Ede Barthos,male,Hungary,Q28,1814
Albert Bánhidy,male,Hungary,Q28,1807
Antal Bánhidy,male,Hungary,Q28,1850
Hans-Günter Heym,male,Germany,Q183,1907
Robert Edmond Langlois d'Estaintot,male,France,Q142,1806
Kenneth Lyon Sater,male,United States,Q30,1899
James M. McNally,male,United States,Q30,1934
István Ányos,male,Hungary,Q28,1800
John Alexander Ross,male,Australia,Q408,1868
John L. G. Lee,male,United States,Q30,1869
Mirko Muršec,male,"Kingdom of Serbs, Croats and Slovenes",Q15102440,1887
Charles J. Fox,male,United States,Q30,1811
Fritz Gaedicke,male,Germany,Q183,1885
Harvey Watterson,male,United States,Q30,1879
Antonio Rusconi,male,Kingdom of Sardinia,Q2577303,1829
Daniel Vosseler,male,Spain,Q29,1973
Andrej  Auersperger Matić,male,Slovenia,Q215,1975
Robert Emmett Jeffery,male,United States,Q30,1875
Everett Wilson Pattison,male,United States,Q30,1839
Giovanni Zoppi,male,Italy,Q38,1864
Atanas Kostov,male,Bulgaria,Q219,1974
Antonio Del Pela,male,Kingdom of Sardinia,Q2577303,1837
Anthony Speaight,male,United Kingdom,Q145,1948
Alfio Grassi,male,Kingdom of Italy,Q172579,1850
Giovanni Castelletti,male,Roman Republic,Q1072140,1794
Ezekiel Rosenblum,male,Israel,Q801,1968
Amit Sofer,male,Israel,Q801,1970
Francesco Battistini,male,Roman Republic,Q1072140,1807
Bruno Farias,male,Brazil,Q155,1980
Ngolo Kante,male,South Africa,Q258,1984
Teodor Serb,male,Hungary,Q28,1800
Antal Vörös,male,Hungary,Q28,1806
Md. Mozibur Rahman Miah,male,Bangladesh,Q902,1965
Raymond Faure-Dère,male,France,Q142,1868
Dzhekhangir Mansurov,male,Russia,Q159,1996
Agustín Correa Bravo,male,Chile,Q298,1865
Tshidiso Ramogale,male,South Africa,Q258,1992
Aleksandr Kalinin,male,Soviet Union,Q15180,1977
Edward E. Calkins,male,United States,Q30,1836
William Houston Kenyon,male,United States,Q30,1856
William Houston Kenyon Jr.,male,United States,Q30,1899
Kostas Papapanagiotou,male,Greece,Q41,1938
José Rómulo Félix,male,Mexico,Q96,1947
Peter Wake,male,United Kingdom,Q145,1975
Claudio Newell,male,Argentina,Q414,1878
Auguste de Margon,male,France,Q142,1807
Alejandro Conde López,male,Spain,Q29,1939
Grzegorz Matusik,male,Poland,Q36,1982
Md. Riaz Uddin Khan,male,Bangladesh,Q902,1970
Manuel Figueroa Laos,male,Peru,Q419,1974
Júnior Magalhães,male,Brazil,Q155,1978
János Asztalos,male,Hungary,Q28,1822
S. M. Maniruzzaman,male,Bangladesh,Q902,1972
Roger W. Barrett,male,United States,Q30,1915
Luis Parada,male,El Salvador,Q792,1960
Firmin Périssé,male,France,Q142,1839
Károly Dobolyi,male,Hungary,Q28,1820
Bernards Neda Imasuen,male,Nigeria,Q1033,1958
Ilario Alvino,male,Italy,Q38,1979
Ernest E. L. Hammer,male,United States,Q30,1884
Edmund Lee,male,United Kingdom of Great Britain and Ireland,Q174193,1844
Shirley Gillilland,male,United States,Q30,1856
Jakob Renggli,male,Switzerland,Q39,1873
E. A. M. Swazy,male,United States,Q30,1809
Mortimer Phillips Bainbridge,male,United States,Q30,1808
Michael N. Delagi,male,United States,Q30,1879
Jesse Corwin,male,United States,Q30,1797
John Shane,male,United States,Q30,1822
James Malcolm Sibley,male,United States,Q30,1919
Julius J. Gans,male,United States,Q30,1896
John Young Stone,male,United States,Q30,1843
John Kelly Johnson,male,United States,Q30,1841
Benjamin F. Johns,male,United States,Q30,1830
Mariano Díez Moreno,male,Spain,Q29,1949
William A. Ketcham,male,United States,Q30,1846
Tone Jelen,male,Austria,Q40,1916
August Hagmann,male,Germany,Q183,1914
Hugó Dobay,male,Hungary,Q28,1807
Yōsuke Asai,male,Japan,Q17,1995
Frigyes Dőry,male,Hungary,Q28,1808
Valeri Lõõnik,male,Estonia,Q191,1946
Nicola Cipriani,male,Italy,Q38,1972
Stefano Preziosi,male,Italy,Q38,1962
Vincenzo Pellecchia,male,Kingdom of Italy,Q172579,1875
Augusto Milani,male,Kingdom of Italy,Q172579,1862
Stefano Loconte,male,Italy,Q38,1970
Seymour Krieger,male,United States,Q30,1913
Wesley Hsu,male,United States,Q30,1971
Michael E. Farbiarz,male,United States,Q30,1973
Matthew P. Brookman,male,United States,Q30,1968
Henry D. Farnandis,male,United States,Q30,1817
Robert Bezděk,male,Czech Republic,Q213,1964
Lluís Serrahima i Camín,male,Spain,Q29,1870
Théogène Monbrun,male,France,Q142,1848
Sadi James Mase,male,United States,Q30,1900
Mustafa Zaman Islam,male,Bangladesh,Q902,1968
Jacques Rebeyrol,male,France,Q142,1909
Frédéric Roque-Ferrier,male,France,Q142,1801
Paulo Neves de Carvalho,male,Brazil,Q155,1919
David Gordon Wilson,male,United Kingdom,Q145,1935
Mozes Jacob Wolff,male,Kingdom of the Netherlands,Q29999,1879
Eugène Thomières,male,France,Q142,1831
William T. Warburton,male,United States,Q30,1852
R. de Zayas Enríquez,male,Mexico,Q96,1848
Miguel Tieso de la Iglesia,male,Spain,Q29,1823
William B. Wallace,male,United States,Q30,1850
Shahidul Karim,male,Bangladesh,Q902,1958
Fernando Silva Facetti,male,Paraguay,Q733,1969
Naoyuki Fukasawa,male,Japan,Q17,1945
Kazuhiro Funabashi,male,Japan,Q17,1988
Krishnadhan Mukhopadhyay,male,British Raj,Q129286,1857
Franco Mogetta,male,Argentina,Q414,1979
John R. Scott,male,United States,Q30,1944
Henri Velge,male,Belgium,Q31,1888
Alhard Gelpke,male,Switzerland,Q39,1894
Iván Szász,male,Hungary,Q28,1932
Even Hurwitz,male,United States,Q30,1961
Jean-Chrysostome Langelier,male,Canada,Q16,1845
Daniel Rodríguez Rodríguez,male,Spain,Q29,1900
Tucker Woodson,male,United States,Q30,1804
Francisco Campos Notario,male,Spain,Q29,1992
Vasile Selegean,male,Austria-Hungary,Q28513,1874
Scarlat Orăscu,male,Kingdom of Romania,Q203493,1854
Rodolfo Schurmann Pacheco,male,Uruguay,Q77,1924
Scott Odierno,male,United States,Q30,1967
Paweł Niewiadomski,male,Poland,Q36,1987
Péter Füredi,male,Hungary,Q28,1975
Bruce Bennett,male,United States,Q30,1917
Felipe Cantuarias Salaverry,male,Peru,Q419,1966
Franc Fabjančič,male,Cisleithania,Q533534,1891
Lajos Csörgits,male,Hungary,Q28,1978
Tawfīq al-Dajānī,male,Ottoman Empire,Q12560,1870
Eduardo Frei Montalva,male,Chile,Q298,1911
Giovanni Leone,male,Italy,Q38,1908
Luigi Einaudi,male,Italy,Q38,1874
Bill Clinton,male,United States,Q30,1946
"William J. Cocke, Jr.",male,United States,Q30,1904
Walter L. Brown,male,United States,Q30,1903
William Nash,male,United States,Q30,1907
Robert Hickman,male,United States,Q30,1907
William Poole,male,United States,Q30,1908
Patrick Gibson,male,United States,Q30,1907
George Tilley,male,United States,Q30,1909
Joseph Fitzgerald,male,United States,Q30,1909
Harry W. Jones,male,United States,Q30,1911
James N. Egan,male,United States,Q30,1916
Louis Hector,male,United States,Q30,1915
John Luttrell,male,United States,Q30,1916
Juan José Santiváñez,male,Peru,Q419,1977
Bradley V. Sargent Jr.,male,United States,Q30,1863
Lipót Imrédy,male,Hungary,Q28,1818
Roderick Nehone,male,Angola,Q916,1965
Ahmet Metin Genç,male,Turkey,Q43,1972
Campbell Russell,male,United States,Q30,1863
Tibor Kerényi,male,Hungary,Q28,1914
Antal Horváth,male,Hungary,Q28,1848
Michał Wawrykiewicz,male,Poland,Q36,1971
Jan Šefranka,male,Czech Republic,Q213,1958
Karin Luftmanová,male,Czech Republic,Q213,1969
Aleš Martínek,male,Czech Republic,Q213,1981
Libor Hlavsa,male,Czech Republic,Q213,1976
Denis Mitrović,male,Czech Republic,Q213,1980
Miroslav Pindeš,male,Czech Republic,Q213,1961
Henry Stone,male,United States,Q30,1853
William O. Mitchell,male,United States,Q30,1846
Ijaz Hussain Batalvi,male,Pakistan,Q843,1923
Zygmunt Martyniak,male,Second Polish Republic,Q207272,1907
Giorgos Rountas,male,Greece,Q41,1981
Richard B. Stewart,male,United States,Q30,1940
Dezső Megyery,male,Hungary,Q28,1866
Jorge Larrañaga Vidal,male,Uruguay,Q77,1988
Luis E. Piñeyro Chain,male,Uruguay,Q77,1899
Mateo Castañeda,male,Peru,Q419,1961
Pedro Antonio Echave y Rojas,male,Viceroyalty of Peru,Q211435,1680
Felix Schöbi,male,Switzerland,Q39,1958
Gáspár Frivaldszky,male,Hungary,Q28,1975
Daniel P. Stubbs,male,United States,Q30,1829
Donald Sinclair,male,Australia,Q408,1899
Walter Harrison,male,Australia,Q408,1904
Kenneth Palmer,male,Canada,Q16,1903
Gordon Cooper,male,Canada,Q16,1908
Charles Brice,male,United States,Q30,1887
William Rogers,male,United States,Q30,1890
William Cook,male,United States,Q30,1892
Edward Woodruff,male,United States,Q30,1890
Joseph Little,male,United States,Q30,1895
John Murdock Clarke,male,United States,Q30,1895
Charles Coolidge,male,United States,Q30,1897
Edwin D. Ford,male,United States,Q30,1899
James Farmer,male,United States,Q30,1901
Joseph Hunt,male,United States,Q30,1899
Jerry Hart,male,United States,Q30,1904
Kurt Waldheim,male,Nazi Germany,Q7318,1918
Carlo Carbone,male,Italy,Q38,1962
Yuan Da-jin,male,Taiwan,Q865,1903
Angelo Valenti,male,Italy,Q38,1891
Ryan Spaude,male,United States,Q30,1993
Luis Salvadores Verdasco,male,Spain,Q29,1910
P. Zoltán Kovács,male,Hungary,Q28,1955
Joseph H. Lawler,male,United States,Q30,1884
Artur Lipiński,male,Poland,Q36,1996
Vicomte de Métivier,male,France,Q142,1788
Hippolyte de Molènes,male,France,Q142,1863
Tullio Vallino,male,Kingdom of Italy,Q172579,1900
Silvio Gabriolo,male,Italy,Q38,1886
Antonio Llamosas y Cepeda,male,Spain,Q29,1865
Juan Luis Gallardo,male,Argentina,Q414,1934
Abraão Braz,male,Brazil,Q155,1992
Vitaliano Gallardo Cuadra,male,Peru,Q419,1927
Luis Cervantes Liñán,male,Peru,Q419,1949
Felipe Ignacio García Escudero,male,Peru,Q419,1946
Jorge Castro Harrison,male,Peru,Q419,1914
José Manuel Martínez Quiroz,male,Colombia,Q739,1938
Luis Pacheco Mandujano,male,Peru,Q419,1974
Edward Sánchez Bravo,male,Peru,Q419,1964
Eulogio Francisco Cáceres Monzón,male,Peru,Q419,1957
César William Bravo Llaque,male,Peru,Q419,1966
Auguste Hugues,male,France,Q142,1872
Hooper S. Miles,male,United States,Q30,1895
Dennis Walczak,male,Germany,Q183,1981
Tourinho Dantas,male,Brazil,Q155,1950
João Ranali,male,Brazil,Q155,1913
Stimson Bullitt,male,United States,Q30,1919
Daniel Saurin,male,France,Q142,1869
Elliot J. Feldman,male,United States,Q30,1947
Samuel W. Holladay,male,United States,Q30,1823
Ōno Masanao,male,Empire of Japan,Q188712,1893
Antonio Fiorini,male,Italy,Q38,1962
Pietro Martinelli,male,Italy,Q38,1898
Vittorio Martinelli,male,Italy,Q38,1933
nikolas farantouris,male,Greece,Q41,1976
Lajos Szallopek,male,Hungary,Q28,1809
Dimitrios Mantzos,male,Greece,Q41,1982
György Fésűs,male,Hungary,Q28,1798
Antoine Guédon,male,France,Q142,1785
John Milton Adams,male,United States,Q30,1819
Ryan Jarvis,male,United Kingdom,Q145,1992
Lajos Kálóczy,male,Hungary,Q28,1819
Giorgos Kouvaras,male,Greece,Q41,1962
Antonio Tavolari,male,Chile,Q298,1921
Edgar Andreassen,male,Norway,Q20,1916
Donald E. Shelton,male,United States,Q30,1944
José Ramón Ortega Rincón,male,Colombia,Q739,1930
Wacław Szadurski,male,Poland,Q36,1878
Vasile Vasilescu,male,Romania,Q218,1895
Jorge Maldonado Renella,male,Ecuador,Q736,1924
Thanasis Mamakos,male,Greece,Q41,1976
Cornelis Herman Guépin,male,Kingdom of the Netherlands,Q29999,1874
Antonio Rigozzi,male,Switzerland,Q39,1969
Nir Othman Abdel Moneim,male,Egypt,Q79,1940
Jay Chotiner,male,United States,Q30,1894
Joseph B. F. Osgood,male,United States,Q30,1823
Alford W. Cooley,male,United States,Q30,1873
Alex Ozols,male,United States,Q30,1987
Tony Adeane,male,New Zealand,Q664,1951
Isaac Newton Alexander,male,United States,Q30,1832
ʻAlī al-Riḍā al-Ḥusaynī,male,Syria,Q858,1932
Imre Brogyányi,male,Hungary,Q28,1801
Stelios Aggeloudis,male,Greece,Q41,1959
András Buday,male,Hungary,Q28,1796
Charles Edward Prettyman III,male,United States,Q30,1909
Stratton Shartel,male,United States,Q30,1895
Stratton Shartel Brown,male,United States,Q30,1923
György Váczy,male,Hungary,Q28,1893
André Sfar,male,France,Q142,1933
Dionisio Arango Vélez,male,Colombia,Q739,1895
J. Oloka-Onyango,male,Uganda,Q1036,1960
Salihu Modigbo Alfa Belgore,male,Nigeria,Q1033,1937
Ramón Rodríguez Diago,male,Colombia,Q739,1876
Pedro Olórtegui,male,Peru,Q419,1962
Ulises Villegas,male,Peru,Q419,1974
Béla Hauke,male,Hungary,Q28,1798
Joxan Mendizabal,male,Spain,Q29,1997
Imre Hegedűs,male,Hungary,Q28,1814
Frank Reid,male,United Kingdom of Great Britain and Ireland,Q174193,1885
William Yeoman,male,United Kingdom of Great Britain and Ireland,Q174193,1886
Donald Kannemeyer,male,South Africa,Q258,1922
David Osborn,male,South Africa,Q258,1929
Brian Bamford,male,South Africa,Q258,1932
Michael Searle,male,South Africa,Q258,1932
Colin Kinghorn,male,South Africa,Q258,1933
Bennie Rabinowitz,male,South Africa,Q258,1933
Anthony Pitman,male,South Africa,Q258,1931
Cutra Andika Siregar,male,Indonesia,Q252,1980
Herman,male,Indonesia,Q252,1982
Manuhar Silaen,male,Indonesia,Q252,1981
Ismail Makruf,male,Indonesia,Q252,1965
James H. Wolff,male,United States,Q30,1847
Francesco Antonio Bianchini,male,Kingdom of Italy,Q223936,1774
Guillermo Blanc,male,Argentina,Q414,1946
Josiah Simpson,male,United States,Q30,1787
James Simanjuntak,male,Indonesia,Q252,1984
Djumahari Syarief,male,Indonesia,Q252,1955
Koesnadi Notonegoro,male,Indonesia,Q252,1964
Zenuri,male,Indonesia,Q252,1969
Johanis Richard Riwoe,male,Indonesia,Q252,1973
Munir Kairoti,male,Indonesia,Q252,1960
Zoltán Csehi,male,Hungary,Q28,1965
Leonel Diniz dos Santos,male,Brazil,Q155,1953
Walter Damásio Massoni,male,Brazil,Q155,1934
Odilon Alves da Rocha,male,Brazil,Q155,1936
Gustavo Aguiar da Costa,male,Brazil,Q155,1973
Roberto Vieira da Silva,male,Brazil,Q155,1931
Antônio Carlos Grimaldi,male,Brazil,Q155,1936
Marcelo Fiorentino,male,Brazil,Q155,1974
Mario Fernández Elejalde,male,Spain,Q29,1974
Sani Mariko,male,Indonesia,Q252,1973
Tomasz Tuczapski,male,Poland,Q36,1975
Muhammad Nasrullah,male,Indonesia,Q252,1980
Thomas Sparrow,male,United States,Q30,1819
György Kovács,male,Hungary,Q28,1953
João de Carvalho Sá,male,Brazil,Q155,1907
Richard Peterson,male,New Zealand,Q664,1940
Arthur Percy Cushing,male,United States,Q30,1856
Manuel Entero,male,Spain,Q29,1900
El Hadji Diouf,male,Senegal,Q1041,1959
Arthur Caussou,male,France,Q142,1848
John B. Sweat,male,United States,Q30,1827
Bartemus Burke,male,United States,Q30,1845
Yasunari Koyano,male,Empire of Japan,Q188712,1942
Carleton Hadley,male,United States,Q30,1902
José de Ayala y Vergara,male,Colombia,Q739,1761
José Estevens,male,Portugal,Q45,1956
Ferenc Kondorosi,male,Hungary,Q28,1954
Joseph B. Teas,male,United States,Q30,1800
G. Edward White,male,United States,Q30,1941
Thomas Félix Quilgars,male,France,Q142,1787
Daniele Corvi,male,Italy,Q38,1985
Hermann Stern,male,Austria,Q40,1878
William DuVal,male,United States,Q30,1748
Javier Beramendi,male,Spain,Q29,1956
Iván Blaskovich,male,Hungary,Q28,1882
Raffaele Volante,male,Italy,Q38,1966
Avihai Boaron,male,Israel,Q801,1973
Čedomir Stojković,male,Serbia,Q403,1982
Marcel Normand,male,France,Q142,1913
Eduardo Maldonado,male,Bolivia,Q750,1968
Carl Holst-Knudsen,male,Kingdom of Denmark,Q756617,1886
Viggo Holst-Knudsen,male,Kingdom of Denmark,Q756617,1898
Léopold Duras,male,France,Q142,1814
Augusto Vieira Soares,male,Portugal,Q45,1873
Pham Van Toan,male,France,Q142,1922
Rachmat Partasasmita,male,Indonesia,Q252,1952
Heri Purnama Tanjung,male,Indonesia,Q252,1982
Karmin,male,Indonesia,Q252,1978
Agus Supriyadi,male,Indonesia,Q252,1977
Arselan Ruslan,male,Indonesia,Q252,1984
Haposan Paulus Batubara,male,Indonesia,Q252,1960
Maulana Bungaran,male,Indonesia,Q252,1979
Togar Simanjuntak,male,Indonesia,Q252,1959
Hendriyatna,male,Indonesia,Q252,1970
Rolas Budiman Sitinjak,male,Indonesia,Q252,1975
Achmad Taufan Soedirjo,male,Indonesia,Q252,1981
Agus Tolib,male,Indonesia,Q252,1978
Agus Ferryanto,male,Indonesia,Q252,1984
Andri Wijaya Kusuma,male,Indonesia,Q252,1975
Ismail Kamarudin Umar,male,Indonesia,Q252,1970
Giofedi Rauf,male,Indonesia,Q252,1981
Taufik Arrakhman,male,Indonesia,Q252,1978
Agung Nugroho,male,Indonesia,Q252,1980
Jimmy Himawan,male,Indonesia,Q252,1979
Jazuli,male,Indonesia,Q252,1976
Ahmad Rifa'i,male,Indonesia,Q252,1982
Papang Sapari,male,Indonesia,Q252,1958
Fadli,male,Indonesia,Q252,1983
Edraus Agus Zaenal Marzuki,male,Indonesia,Q252,1963
Verry Achmad,male,Indonesia,Q252,1981
Anwar Rachman,male,Indonesia,Q252,1962
